id,anchor,target,context,title,label
2aadaf988ba1f30b,display object,store,G04,horology,0.0
9de9389bb9f56c79,increase hardness,reinforce a strength,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
499aef47ff9e65df,shaped substrates,substrate shapes,B24,grinding; polishing,0.75
b5085c778b188751,ammonia recovery,recovering ammonia,C01,inorganic chemistry,1.0
66d6591946b77dda,central flow path,axial fluid flow section,B01,physical or chemical processes or apparatus in general,0.5
963837501f431352,include retaining elements,include preserving elements,A45,hand or travelling articles,0.5
75653210f1b44401,sawtooth waves,power generator,G04,horology,0.0
466f1af7d99fd26f,seeded,cell seeded ceramic compositions,A61,medical or veterinary science; hygiene,0.5
12c035f4c8729c98,chemical activity,edge,B01,physical or chemical processes or apparatus in general,0.0
cc2798b598d3646b,rotatable chamber,housing,B01,physical or chemical processes or apparatus in general,0.25
1993937b3ad57529,undulation,smoothly rising,B31,"making articles of paper, cardboard or material worked in a manner analogous to paper; working paper, cardboard or material worked in a manner analogous to paper",0.5
1dc5fa36ef858fe0,fan,blades,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.25
19929788da956151,chip form,bonding structure,H05,electric techniques not otherwise provided for,0.25
2209f812efb8656b,retainer bolts,retainer for teeth,B29,working of plastics; working of substances in a plastic state in general,0.0
e9d9374ee04f78cc,receiver shaft,umbilical,E21,earth drilling; mining,0.0
400f003c6e5412ae,walnut oil,persian walnut oil,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
c6d7ce9927ea00a0,pneumatic logic,mechanical control system,F28,heat exchange in general,0.25
0e3b3c3b690a2220,chip form,chemical digestion,D21,paper-making; production of cellulose,0.25
d1c69bbe9a69a17e,clock input,set output,F41,weapons,0.0
9bed2ae6be0d9479,laser beam optical,laser,G02,optics,0.5
46c3a0f8e01e589e,illumination condition,fixing devices,B60,vehicles in general,0.25
f07b70455e9b8c90,define panel,define by panel,C02,"treatment of water, waste water, sewage, or sludge",0.75
1aede2208a71c511,gutter hanger,rain gutter hanger,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
332c61c4d353ceff,protocol component,emergency protocol,H04,electric communication technique,0.0
45e5b0e7ef3dcad5,committee,association,G07,checking-devices,0.5
b4cf0048799a51e2,air flow line,air falls in the lungs,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.0
8878c4b0d278d5a6,single pumping chamber,inlet chamber,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.25
c294950282fa509e,oxygen carrier,nitrate compound,C06,explosives; matches,0.25
43659b4163919cd5,comprise in refinement,energy minimization,H02,generation; conversion or distribution of electric power,0.25
0ac479d0eeef6ee7,distributor pipe,hose,F24,heating; ranges; ventilating,0.5
4f02c04f60210857,fall to low value,attain to low value,B60,vehicles in general,0.75
df7b3298f2c3a7f7,pre established parameters,audio data,A43,footwear,0.25
853c53e5dc9ffdc4,gas leak,fluid mechanics,F17,storing or distributing gases or liquids,0.0
290c2e5fa9714fc3,pulverulent material,oscillating drive,G01,measuring; testing,0.25
3316c36fa882155c,vacuum cups,vacuum apertures terminating,E01,"construction of roads, railways, or bridges",0.5
c9d3db64cc7af670,gold alloy,red gold alloy,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
28b4eef25cc2efc3,olefin production,production,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
1ea4d8deb8eb1027,hardware blocks,components,H04,electric communication technique,0.25
16861b8ffca59e2b,encapsulated pigment,ink pigment,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
29673e7648f201d8,collator,stacker,G11,information storage,0.5
f4cdb7d9cc9c7f5d,water propulsion device,waterjet propulsion system,F01,machines or engines in general; engine plants in general; steam engines,0.5
059a59048e81e541,summits,apex,B65,conveying; packing; storing; handling thin or filamentary material,0.75
b325dd312d394e97,upper series,intermediate series,B66,hoisting; lifting; hauling,0.25
0d11e6b9958829f4,implement with plurality,device with plurality,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
2b795f5cf7de5c91,selected operation,shift operation,H04,electric communication technique,0.25
83077b9157bde9bd,cyclic alcohols,cyclopentanol,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
01cf647d72b282b1,based propellant,chlorofluorocarbon propellant,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
003ab45927516397,maleic anhydride grafted,maleic anhydridegrafted polypropylene,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
8d7a9397e9bc2137,carpet tiles,upholstery,B65,conveying; packing; storing; handling thin or filamentary material,0.25
a98f4d7e3588b09d,adaptive linear,linearly adaptive,H04,electric communication technique,0.75
10d6690b15f512b2,sun member,sun shaft,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
8f216cd2fbdcc2f6,water propulsion device,water jet propulsion system,B63,ships or other waterborne vessels; related equipment,0.75
772b5cc2265e45d7,sun member,blood filter member,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.0
c3b0fe4bb6ade254,metatarsal bones,metatarsal portion,A61,medical or veterinary science; hygiene,0.5
943b307741ac3f2f,free fatty acid,feedstock,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.25
703bee8a0cf1c423,instruction processing,control step,H04,electric communication technique,0.0
073d431017ab05c2,wood article,compressed wood,B44,decorative arts,0.25
32d65c524ddec744,renewable power,energy,F24,heating; ranges; ventilating,0.5
359e9b814fa5f6cd,dissolve in addition,dissolving medium,B08,cleaning,0.25
067c127ce6a70bc9,scorch,severe burning,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
38732623b3020816,rotary electric,rotary electrical,B64,aircraft; aviation; cosmonautics,1.0
5b8ccd72297ccf61,bandedge,maximum peak,G02,optics,0.5
9c69973d328dbf46,linear change,linear function,G02,optics,0.5
83855c3d8eff6d3f,free fatty acid,functional acid,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
766ac72fe47ac61a,type parameter,variable parameter,H04,electric communication technique,0.25
4fea807ce3cf0e54,chip form,chip,H05,electric techniques not otherwise provided for,0.5
bbac6a28cfa17434,main lane,branch lane,E01,"construction of roads, railways, or bridges",0.5
05b579eb242c68a4,connect to electrode structure,electrode assembly,H01,basic electric elements,0.5
efa03b75e92cda18,chemically modified polymers,hydrophobically modified polymers,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
9b13c10f5df8329f,high gradient magnetic separators,high phosphorus molybdenum concentrate,B03,separation of solid materials using liquids or using pneumatic tables or jigs; magnetic or electrostatic separation of solid materials from solid materials or fluids; separation by high-voltage electric fields,0.25
a7f4ca2a6232fda9,preliminary dispersion,scattering,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.25
ca71e04c8773a6c2,ingress buffer,memory,H04,electric communication technique,0.25
02736e8783cf1ffa,pressure detection,pressure reduction detection,F23,combustion apparatus; combustion processes,0.5
3fd016545add7c1b,instruction processing,request processing,H04,electric communication technique,0.0
9e2b1396cead9d1d,apply to anode electrode,apply online,H01,basic electric elements,0.0
3ef2eaab8cf685a0,materially less,materially greater,F42,ammunition; blasting,0.25
a17420b2c49a6633,arm design,bearings,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
d628532f25407422,carpet tiles,flooring,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
90c41bfc81a0e43f,alumino silicates,silica aluminas,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.75
ce441c74df3fb609,maleic anhydride grafted,maleic acid graft,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
536cc751a4981b26,electric starter,controller,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
201064e0962d24a1,imidazo,tetrahydro 1h imidazo,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
5fc93e772af293c9,connect with conduits,join with conduits,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
7a7860a6cfe98efc,central flow path,center side fluid path,G05,controlling; regulating,0.5
72ae6459406e71a4,pressure detection,gas detecting,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.5
4b023db835e94084,board manufacture,wall mounts,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
9c3d141150a061df,psd functions,power distribution,G06,computing; calculating; counting,0.25
c45d6dba9ade10ad,provide restoring force,elastic restoring force,G11,information storage,0.5
8a07ba1963f86671,shaped substrates,substrates,B24,grinding; polishing,0.5
f71967e689451a02,sawtooth waves,tone,G10,musical instruments; acoustics,0.25
13385c2d6e74a517,different circumferential positions,different ends,G01,measuring; testing,0.5
310bedd11b5ddcd2,surface altering agent,dispersing agent,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
b2da2abb30f70797,obstacle course,obstacle structures,E04,building,0.5
00fab2f37945b539,overflow device,overflow device configured,A61,medical or veterinary science; hygiene,0.5
d77a6bc6e72b1db0,flow openings,apertures,F24,heating; ranges; ventilating,0.25
bf626f3235a1e667,inner closed,inside close,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
456b96869db387a1,diesel fuel tank,gas,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
046720ca3cf98a9d,wearability,ductility,B21,mechanical metal-working without essentially removing material; punching metal,0.25
f10e46472a41ff1d,biocytin,avidin luminescence,C07,organic chemistry,0.25
fdc005f588f12fb3,buck converter circuit,buck power converter,H05,electric techniques not otherwise provided for,0.5
e3dbfa196a3f88ac,pulsed plasma,low power plasma,H05,electric techniques not otherwise provided for,0.5
6c42c25299bd0f21,oxygen lean,lean meat,C01,inorganic chemistry,0.0
af0fbcaef97182ab,panel frame,spectacles frames,E05,locks; keys; window or door fittings; safes,0.0
d3116ece80302739,flux regulator,torque feedback circuit,H01,basic electric elements,0.5
22c25dc73e92a53b,arm roller,pinch roller arm,E04,building,0.5
66a63bbbdbe34b28,carburization,gas phase carburization,B23,machine tools; metal-working not otherwise provided for,0.5
7a6396068319dcd7,materially less,larger,H01,basic electric elements,0.25
3751f974d83a8d43,channel vectors,vector channel,H04,electric communication technique,0.5
6e1daa4cf769be03,seal teeth,seal stamp,F01,machines or engines in general; engine plants in general; steam engines,0.0
a67715a8d384111d,ply tire,tyre,B60,vehicles in general,0.75
62c5c419e5ead74a,communicate through cavity,communicating through housing,F01,machines or engines in general; engine plants in general; steam engines,0.75
ca57aa62d7f741df,panel frame,door panel,F24,heating; ranges; ventilating,0.25
f555147d756bf0b6,flexible glass substrate,semiconductor substrate,C03,glass; mineral or slag wool,0.25
5b8f5f504d4df7e5,transmit alarm,send data,G08,signalling,0.5
3261cc87201d5437,drainage,sewer,F22,steam generation,0.75
94966515f0be2efe,opposing walls,walls portions,B60,vehicles in general,0.5
e88c0a2a94b03230,rotate on its longitudinal axis,turn on its longitudinal axis,E06,"doors, windows, shutters, or roller blinds in general; ladders",0.75
3574ac0f83df6a13,opposing walls,sidewalls,F26,drying,0.5
4ae55af49794b07d,illumination condition,natural illumination condition,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
d72913966be25250,spoke wheels,spoke wheels tubeless,B60,vehicles in general,0.5
59a893900410eb32,acrylate groups,functional acrylate,D21,paper-making; production of cellulose,0.5
439ecf2d399a3476,selectively predetermined,predefined function,D04,braiding; lace-making; knitting; trimmings; non-woven fabrics,0.0
30008770c1106ed7,shift link,link used for shifting,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.75
e6982dde23f02c2e,weldability,spot weldability,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
22a3a7fd03c122a4,dimensional location,area diameter,E02,hydraulic engineering; foundations; soil shifting,0.5
c8289af29ed11a29,scratch coating,scratch proof coating,A63,sports; games; amusements,0.5
90520f32887797ef,carpet tiles,tile,B41,printing; lining machines; typewriters; stamps,0.5
aee3d0cc1a20d491,pen based computer,stylus writing,H04,electric communication technique,0.25
10660ef05fc7c874,return structure,return flight,F27,furnaces; kilns; ovens; retorts,0.0
4090b94e37f8d116,distributor pipe,ferrule,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
e3a8c42937601a03,summits,apices,B23,machine tools; metal-working not otherwise provided for,0.75
8853f3e255e890e0,toolpaths,build layers,B22,casting; powder metallurgy,0.25
0873f00f5d1ed092,air flow line,airstream line,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.75
f1a713956ca37618,preliminary dispersion,machine learning,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.0
832e748c166e4de3,hydrocarbyl substituted succinic,hydro succinic,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
84521cabcb583f89,sheet supply roller,sheet transport feed roller,H04,electric communication technique,0.75
10abe20b35bf5e1f,therapeutic immune,protective,C07,organic chemistry,0.25
eb183533235c2ceb,obstacle course,physical obstacles,G09,education; cryptography; display; advertising; seals,0.5
26631b984d0f0fb4,rotor stages,plurality of sets,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
30f3bc5ebd690d60,produce liquid hydrocarbons,biogas,C01,inorganic chemistry,0.25
68533e8b5d6975cf,agitate means,agitate by means,B28,"working cement, clay, or stone",1.0
642ce8bbfb2da16d,map display system,mobile terminal map,G09,education; cryptography; display; advertising; seals,0.5
9cd877c6fad57c5a,source channel,source of information,A61,medical or veterinary science; hygiene,0.0
2a66eac11d92e223,rotary electric,twisting electric,F02,combustion engines; hot-gas or combustion-product engine plants,0.75
26a525093dbfbf2e,ammonia recovery,urea recovery,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
9b3dd344bdfb3525,nail strip,strip of nails,B28,"working cement, clay, or stone",1.0
364c51ba6fa5a785,gripping layer,coating,B65,conveying; packing; storing; handling thin or filamentary material,0.25
a61db16cf659f168,based writing,torque,G11,information storage,0.25
d9d79c31264b1201,invertebrate,immobilized,A61,medical or veterinary science; hygiene,0.0
2b55f603b2d0d0fa,mat sections,tubes,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
d5ec609dd85d79dd,fan rotation speed,fan art,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
04ec4514c3d6cdf4,drive balls,eye balls,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
17d1d9d4da553fa5,rotary electric,controller of rotary electric machine,B64,aircraft; aviation; cosmonautics,0.5
7eb5c4d14e5ef7b0,speed control means,speed device,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
b6b4da2405b1c655,killed,inactivated,G02,optics,0.75
f684eb7dc7f78078,source channel,receiving tube,A61,medical or veterinary science; hygiene,0.5
ef621ebad6691dd8,color difference signal,color chrominance signals,H04,electric communication technique,0.75
562174ea3da8b750,peptide precursor,enzyme,C07,organic chemistry,0.25
563649802f3976cc,data output circuit,monitor output,H03,basic electronic circuitry,0.0
4edc45499f5abb26,saturated felt,asphalt saturated felt,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
48b94e5ef91864c7,metatarsal bones,rigid tissue,A43,footwear,0.25
b21e3e4f50e46c79,fountain head,reservoir,A61,medical or veterinary science; hygiene,0.25
c048fe87e4238a44,ingress buffer,internal frame buffer,H04,electric communication technique,0.25
99d61ecaddbb121d,end pins,second tooth rows,A44,haberdashery; jewellery,0.25
2f0fe90cc561769d,laser beam optical,laser light source,G02,optics,0.5
f0f751fb42d28c8f,issued patent,assignee,F23,combustion apparatus; combustion processes,0.25
b0e3820e6c84b0ec,component composite coating,coat part aqueous coating,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
c010b96c7588abcf,arm roller,cycle wheel,E04,building,0.0
32cd92092c53b8d8,fall to low value,moving towards threshold value,B60,vehicles in general,0.5
8d96013775ca1b71,oxygen carrier,nitrate,C06,explosives; matches,0.25
d763fd2f7a8d8eb7,auxiliary water,non potable water,F24,heating; ranges; ventilating,0.75
c921d059c86127b6,well pump,well,E21,earth drilling; mining,0.5
18725b6b41a42d2d,source voltage,source supply,G06,computing; calculating; counting,0.5
ac6ba50c776178ee,collator,collating machine,G11,information storage,0.75
aa22a7e1ebbdc31e,coaxial cable transmission,arrange in coaxial relationship,H02,generation; conversion or distribution of electric power,0.5
a14702c144a7394f,sawtooth waves,polarities,G04,horology,0.5
2f830cb57509013f,implement with plurality,implement plurality,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.75
96706f38cf992026,el display,light crystal display,H04,electric communication technique,0.5
31a37299970f23f6,content analysis,content detection test,H04,electric communication technique,0.5
894668f19377a790,ammonia recovery,colourless gas,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
8b53ca132d1cfac2,composite tile,composite,C04,cements; concrete; artificial stone; ceramics; refractories,0.5
b97b04947147f112,make of high density polyethylene,monomer ethylene,H02,generation; conversion or distribution of electric power,0.25
228994e4150a0fdb,hybrid bearing,composite bearing,B29,working of plastics; working of substances in a plastic state in general,0.5
756bbbeea41489e4,cyclic alcohols,glycylglycitol,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
cad000ff88589efe,crank,ammunition,F42,ammunition; blasting,0.25
61a328bcb10f0754,opposing walls,fixing flexible ducts,B60,vehicles in general,0.25
0d89942167940ddb,gutter hanger,hang out,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.0
c9f370a359218950,pressing state,pressing pressure,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.5
889b146d3a3d684e,boom hydraulic cylinder,boom driving cylinder,E02,hydraulic engineering; foundations; soil shifting,0.5
777072560026d617,return structure,return ducts,D01,natural or man-made threads or fibres; spinning,0.5
06c7e71c0b39546d,end of bars,barbell rod,D03,weaving,0.0
29ab0ea06ce302bb,distributor pipe,distributor,B01,physical or chemical processes or apparatus in general,0.25
8f563d32e0c67709,pictorial image,picture image,A63,sports; games; amusements,0.75
a5f7262b34047975,chemical activity,chemistry activity,B01,physical or chemical processes or apparatus in general,0.5
64ccbb725609d6b0,sensitive photographic,photographic sensitive,B41,printing; lining machines; typewriters; stamps,1.0
672130d41287c1f2,cleaner system,machine,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
fdb46b169424c840,imidazo,chemical compounds,A61,medical or veterinary science; hygiene,0.25
a434679210245683,gold alloy,gold based alloy,B01,physical or chemical processes or apparatus in general,0.75
e05a66f90d473a7a,stepped pin,torque setting mechanism,B25,hand tools; portable power-driven tools; manipulators,0.25
f99a2b6f5aac24bc,activating position,activation position,B65,conveying; packing; storing; handling thin or filamentary material,1.0
d5e1a15e9a5fd509,connected means,connected speech recognition,B23,machine tools; metal-working not otherwise provided for,0.0
842acdfda9077582,operational height,elevation,B61,railways,0.25
f004c0f13fe0c561,component composite coating,electronic component,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.0
cf6661c2604333ef,auxiliary water,sub water,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
7c75d70542d40703,consist of oxalic acid,consist of ethanedioic acid,C04,cements; concrete; artificial stone; ceramics; refractories,0.75
74aa54c9322791f9,sawtooth waves,same polarities,G04,horology,0.5
9e7ebe6df4ca1533,intermediate connection,connectable pieces,G04,horology,0.25
3c38d6949bb586bc,central flow path,furnace,F22,steam generation,0.5
fad8e8bfd9ec6ad0,output center,output central,D05,sewing; embroidering; tufting,1.0
8477a020134e208b,soft polymeric,soft polymeric material,H04,electric communication technique,0.75
fa26209f2a260890,shaped substrates,amorphous substrates,B24,grinding; polishing,0.25
43fa3c2fa9fe6395,overflow device,siphon device,E04,building,0.75
1657fb5c7ed89273,encapsulated pigment,aqueous dispersion,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.25
29c8aff14aad8ed2,align with input shaft,roller scale,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
60e90f56456452ea,decoy oligonucleotide,nfb decoy oligonucleotide,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
ea4d18003dfde349,place to set,place to set out,H04,electric communication technique,0.5
9e290db49f5102db,comfortability,uncomfortability,A41,wearing apparel,0.25
fdd9950fa82e9992,protograph,base matrix,H03,basic electronic circuitry,0.5
40dccc4746da26cf,projection method,projection matrix,B23,machine tools; metal-working not otherwise provided for,0.0
816fb1eae6e5f363,source voltage,paper source,H05,electric techniques not otherwise provided for,0.0
2a027ef9af6e69cf,material formation,material container,A21,baking; edible doughs,0.0
75411660b96c6d7c,wiring trough,self elevating steel bar,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
836573411cddd630,search indices,search by image,G06,computing; calculating; counting,0.0
87245c96b5f11ec3,measure by probe,estimate by probe,G01,measuring; testing,0.75
969dd840335b0c69,similar absorbent,absorptive material,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
ed57eb479b0d3676,siloxane based,imagination based story,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.0
87094b283a188d19,apart elongated,eyes far apart,B64,aircraft; aviation; cosmonautics,0.0
72205686f4c25144,boom hydraulic cylinder,hydraulic cylinders,E02,hydraulic engineering; foundations; soil shifting,0.75
af93afbd6ab75a0e,make of slabs,make of blood film,E21,earth drilling; mining,0.0
60556a743ded5b29,animal fats,pet animal,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.0
35ad514e3ca85d8e,wafer inspection system,device manufacturing circuit,G01,measuring; testing,0.25
d84abd099a960135,pneumatic logic,pneumatic theory,F28,heat exchange in general,0.75
60256daeb0438f92,saturated felt,ice damming,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
5a074474c4ff2f44,overflow device,device part,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
aa157e6868072bd0,apply on tube,apply paint,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
aac81f71d572479d,pre established parameters,established location data,A43,footwear,0.75
21574623016b99d7,crank,hook,D01,natural or man-made threads or fibres; spinning,0.25
2f2ef618a303e8ed,hinge mechanisms,foldable cabin,H01,basic electric elements,0.25
e6f92889099fd908,absorbent properties,absorption characteristics,D01,natural or man-made threads or fibres; spinning,0.75
b85a13161b25017f,request buffer,access request,H04,electric communication technique,0.25
5307f48eb30f4d31,pendent,independent,B21,mechanical metal-working without essentially removing material; punching metal,0.0
cea9181a404de96b,leveller,ferrite steel plate,B21,mechanical metal-working without essentially removing material; punching metal,0.25
d5beba9067d96883,arm roller,arm lower,B62,land vehicles for travelling otherwise than on rails,0.5
117a11d75fe982a4,component composite coating,coat layer optical,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.5
ef9eeed7c16ba500,tooth spaces,space x,G01,measuring; testing,0.0
b54dcabc8b1187c7,ack,tcp acknowledgement,G06,computing; calculating; counting,0.5
0f5aae38e4bdae2d,rotor stages,blades stages,F02,combustion engines; hot-gas or combustion-product engine plants,0.5
9034571cdef3d0c0,wiring trough,receptacle,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
768bd6edbfae1ff1,organic alkaline,base of house,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.0
c975481913095774,scorch,minimize,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.0
1d530dd94bc9ad30,fire cartridges,centerfire cartridge,C06,explosives; matches,0.5
48b71136a13906f2,siloxane based,polymers,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.25
1a5fbf165406935d,oxygen lean,treated oxygen rich,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
b50b6c8b10644e34,vibratory actuator,electromechanical converting device,H02,generation; conversion or distribution of electric power,0.25
a599c2933f275372,type parameter,indication information,H04,electric communication technique,0.5
f8ec72dde972c164,flux regulator,anode,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.25
cb7a680bb907fcb8,come into relation,come into relation,B65,conveying; packing; storing; handling thin or filamentary material,1.0
14b2c0f102d28a9e,opposing walls,longitudinal length,F26,drying,0.25
e3f6a01c8b284aa7,pressure signal,control signal,G06,computing; calculating; counting,0.5
1bb9b7ebf1b34485,inner peripheral,inner circumferential portion,F27,furnaces; kilns; ovens; retorts,0.5
49b489accb5c1a90,substantially axial,spaced substantially,C03,glass; mineral or slag wool,0.25
021fc898cbb81a4f,panel frame,polymerization process,C25,electrolytic or electrophoretic processes; apparatus therefor,0.25
832f59c729d6f861,radio wave transmission,measurement of communication,G01,measuring; testing,0.5
07bd60a4df1af1e4,pulse width modulated control,analog modulation circuit,G02,optics,0.25
d2ac71be78670ace,source channel,channel,A61,medical or veterinary science; hygiene,0.5
12959de8836315fb,distributor pipe,water distributor pipe,B01,physical or chemical processes or apparatus in general,0.5
11d628fbcb7b09d7,hinge mechanisms,fittings unit,H01,basic electric elements,0.25
c5dc2dc55b392031,ack,header,G04,horology,0.25
f6cfbc8bd9aa4b42,magnetically actuated,sensor element resistance,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
9256ac3bb7f6addd,transition member,crank shaft,F02,combustion engines; hot-gas or combustion-product engine plants,0.25
d11f62c457509a31,gutter hanger,eavestrough hanger,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
b44ef8badd25c405,tap portion,tip,A61,medical or veterinary science; hygiene,0.25
e68bd9f46dd1cb8d,lifting load,lift the load,B66,hoisting; lifting; hauling,0.75
0058f712bde8f8e9,chemical activity,chemical reaction,G21,nuclear physics; nuclear engineering,0.75
e9f7036ce994e154,catheter distal end,catheter distal end portion,B65,conveying; packing; storing; handling thin or filamentary material,0.75
a9ffbe20b91b4896,color difference signal,difference output signal,H03,basic electronic circuitry,0.5
9d9d2cb50a777828,transport from layer,air transport,D04,braiding; lace-making; knitting; trimmings; non-woven fabrics,0.0
c76ba554588bb454,time digital signal,digital signal,H03,basic electronic circuitry,0.5
eafb3d36e6c3bd8d,vertical comb,vertical comb,B81,microstructural technology,1.0
374fea9a7f93a143,wearability,adhesive wear,A61,medical or veterinary science; hygiene,0.5
f410348a38e1a6d0,length light,light length,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,1.0
d78b189e15479ca8,selection logic,multiplexer,H05,electric techniques not otherwise provided for,0.5
59dd019a3dafb1f1,parallel orientation,orientation barrier,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.0
b1c08f88c395a5dd,expandable scaffold,expandable,A61,medical or veterinary science; hygiene,0.5
5cc08d097a636f71,axial extension,extension box,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.0
b12f9a9ab1d24c7e,rotary electric,potential tailstrike during landing,B64,aircraft; aviation; cosmonautics,0.25
0896bd8580cbca63,inner peripheral,outer peripheral,F27,furnaces; kilns; ovens; retorts,0.25
