id,anchor,target,context,title,label
db439e36269608f6,gasoline blend,distillation of petroleum,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
9a4d1a2d1d09f553,transistor m6,vmos device,G05,controlling; regulating,0.5
063d3ee4ad645ccf,kalanchoe plant,cultivar of kalanchoe,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
82f033ac4037555b,reflect by reflection mirror,emitting surface,G01,measuring; testing,0.25
097e910c64ab0141,different circumferential positions,different locations,G01,measuring; testing,0.5
cf056935791e85c8,operating channel,working channel,H04,electric communication technique,0.75
a6dd70f9ce7874db,cathode layer,anode layer,B01,physical or chemical processes or apparatus in general,0.25
7fb6f0e1e8aae868,oil tankers,oil pastel colour,E03,water supply; sewerage,0.0
3129ca220244910f,intruder detection,uncertified entry detection,F41,weapons,0.75
28919a366c71d5df,helicase activity,cofactor nucleotide,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
19e2b6486219f4cc,wearability,smartwear by a user,A61,medical or veterinary science; hygiene,0.0
f0c6d129ed4464c6,sphygmomanometer,measure blood pressure,A61,medical or veterinary science; hygiene,0.5
d9405a158806210f,service processing unit,cp request unit,H04,electric communication technique,0.0
432ae7f5fdeb46e3,prolong span,span of control,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
f3bbbb7ca789ecd6,square lattice,square feet,G21,nuclear physics; nuclear engineering,0.0
977209a90c9f7795,photodefinable,photostructurable glass,H05,electric techniques not otherwise provided for,0.25
16087f5aaa6ea96c,composite slurry,composite numbers,E21,earth drilling; mining,0.0
4789aaf8a7e49e4a,ply tire,ply bed,B29,working of plastics; working of substances in a plastic state in general,0.0
472d63b74ed30106,provide restoring force,provide elastic force,E01,"construction of roads, railways, or bridges",0.5
28d73643f10502eb,regeneration agent,cleaning agent recovery,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.5
a643d1b8fc5dff85,photocleavable linker,photo sensitive linkers,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.75
29fc895db70b9403,water intake,intake tracker app,B67,"opening, closing {or cleaning} bottles, jars or similar containers; liquid handling",0.0
7f00488e7cab585c,sprayed,thermally sprayed,F23,combustion apparatus; combustion processes,0.5
793763c703f343be,intruder detection,intruder detection,B60,vehicles in general,1.0
560494e0f8dedcd0,fluid flow source,particular fluid input circuit,A61,medical or veterinary science; hygiene,0.5
fac5a6c6e8045a94,intermediate speed,high speed,D01,natural or man-made threads or fibres; spinning,0.25
0f8c92e40472e3b9,heart pacemaker,muscle stimulator,A61,medical or veterinary science; hygiene,0.5
93ffe8948caeae89,hybrid system,amplifier system,H01,basic electric elements,0.25
789f2f83510a2be1,pulse width modulated control,pulse width control signal,G02,optics,0.5
9399ce5314a13240,boom hydraulic cylinder,cylinder barrel,E02,hydraulic engineering; foundations; soil shifting,0.25
d429fb891227cf53,shaped engaging,shape engaging portions,A41,wearing apparel,0.5
4836a4a66680e6a7,operating channel,impedance,G07,checking-devices,0.25
b2771f7ae482567b,retainer bolts,deposition head,B29,working of plastics; working of substances in a plastic state in general,0.25
2b9b5a1307a6cdb7,consist of oxalic acid,chemical composition,C04,cements; concrete; artificial stone; ceramics; refractories,0.25
5a9593b11f7fc52f,conductor particles,carbon particles,H05,electric techniques not otherwise provided for,0.25
09aecc3b57a22ebe,shaped substrates,shaped semiconductor substrates,H01,basic electric elements,0.5
d46a7a4cd6749fb5,mentioned conveyor,mentioned bluetooth system,B22,casting; powder metallurgy,0.0
3f2b6951542196db,pressure detection,pressure measurement,F23,combustion apparatus; combustion processes,0.75
c3006860380a77db,control in steps,step response,G05,controlling; regulating,0.0
e1bfdca1ed895741,catching surface,accumulating surface,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
2978b60ea352d14e,flexible belt,harness,A63,sports; games; amusements,0.5
4cef0d1572ca38a4,inorganic hybrid,silicon inorganic,H01,basic electric elements,0.25
f41c6fb96c70eada,end pins,securing means,A44,haberdashery; jewellery,0.25
f7ea148afc724cc2,flow openings,holes,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.5
0249666e6cee73ad,imaging axis,rotational axis,A61,medical or veterinary science; hygiene,0.25
cd6e881b90a60f07,free fatty acid,lipid hydrolysis,B01,physical or chemical processes or apparatus in general,0.25
b1aa13bffc1ca5af,loudspeaker arrays,directional output transducers,H04,electric communication technique,0.5
3233e7feece4a489,fan,fan code encapsulates,B61,railways,0.0
4203b5677f731a0c,flow openings,ports,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.5
0cf77f5e9f6a39a3,physical transport medium,virtual medium,H04,electric communication technique,0.25
fc883980dbc0fb9d,include contact switch,contain magnetic switch,E04,building,0.75
b3fdaecf86fe3058,fidelity,signal purity,H02,generation; conversion or distribution of electric power,0.25
d36d9e21fe145200,travele in direction,travelling in the direction,G01,measuring; testing,0.75
cea862ad1adb7ec9,selectively predetermined,predetermined line,G01,measuring; testing,0.0
3f2d1e4480cc8246,brake arms,spaced brake pivotally,B62,land vehicles for travelling otherwise than on rails,0.25
961ee305b650cef7,fluid flow source,chromatographic system,G01,measuring; testing,0.5
a4304fdf6576d66f,conduct cables,guide wires,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.75
ae4ae2a0a31fb254,signal generating compound,fluorescent component,C07,organic chemistry,0.5
7cf543f999ee1493,axle boxes,operating systems,G01,measuring; testing,0.25
ccf97b13764fb69e,pulsed plasma,vortex mixer,H05,electric techniques not otherwise provided for,0.0
2a05d80c7175f3a3,flexible glass substrate,flexible glass layer,B65,conveying; packing; storing; handling thin or filamentary material,0.75
68b731e72bdb8445,flexible glass substrate,glass substrates,C03,glass; mineral or slag wool,0.5
6cc6fc4943fb7ab7,melanocyte,neural crest derived cells,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.25
4ae5266593205c08,determine from analysis,regression analysis,H04,electric communication technique,0.0
ba573bca0996a1fd,upper clamp arm,end effector,A61,medical or veterinary science; hygiene,0.0
0f56aa5226f5f641,based interpolation,based on a true story,H04,electric communication technique,0.0
a2ad78b5408837dc,siloxane based,silicone siloxane based,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
58225aec394c1ad5,contact cable,connection wire,H01,basic electric elements,0.75
ec4c09db03cbd18d,previously captured image,sequentially captured images,G01,measuring; testing,0.5
75937e5b541dd0f9,energy storage spring,vehicle spring,H02,generation; conversion or distribution of electric power,0.0
97f9178293602cda,slip segment,body segments of insects,B22,casting; powder metallurgy,0.0
3b0ca93c42437f4f,flexible glass substrate,glass ionomer cement,B29,working of plastics; working of substances in a plastic state in general,0.0
447bc91f32183521,sand formation,silicon dioxid,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.5
f208c605d07b3a1c,inner contact,inner meshing,B23,machine tools; metal-working not otherwise provided for,0.5
b877e83ddc594e85,displacement mechanism,pressure,B60,vehicles in general,0.25
2bd9038d19323564,liquid reservoirs,liquid contained system,F01,machines or engines in general; engine plants in general; steam engines,0.5
3f539e1e59fd809a,resilient spring clip,resilient leaf spring,A61,medical or veterinary science; hygiene,0.25
477c0eac036f3e55,end pins,zipper teeth,A44,haberdashery; jewellery,0.25
4c03888fa18640b8,medical product,raw product,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.0
fd2543d7e5afd46d,flow openings,inlet openings provided,A21,baking; edible doughs,0.5
cc661daea9027978,square lattice,square meter,G21,nuclear physics; nuclear engineering,0.0
c0ab04b52a76f4f8,component control,brain control interface,B60,vehicles in general,0.0
637f88b65a52133a,perfluoroalkyl group,alkyl group,C11,"animal or vegetable oils, fats, fatty substances or waxes; fatty acids therefrom; detergents; candles",0.25
5ec5b3711629b497,vertical chute,vertical heating chamber,C21,metallurgy of iron,0.25
ecad03b43f5f80e0,sun member,output shaft,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.25
ea6c9cf231007913,inner closed,inner substantially inner,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
bbbad6efcc35c586,demodulator,switching unit,H02,generation; conversion or distribution of electric power,0.5
d79a81c17ae511d6,androgen receptor modulators,bind to androgen receptor,C07,organic chemistry,0.5
90c35fc840aee91a,belt shifting,strap shifting,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.75
e7aa150e2b536abf,portable radio communication,portable user radio device,H04,electric communication technique,0.75
aaba24f8cabb35ed,reduction factor,factor tree,H04,electric communication technique,0.0
21838bed3ba9941e,melanocyte,cell,A61,medical or veterinary science; hygiene,0.5
2a5a6e6c17b07a33,punch face,punch plate,B21,mechanical metal-working without essentially removing material; punching metal,0.25
4347088d1e3f75d9,demodulator,electronic circuit,B65,conveying; packing; storing; handling thin or filamentary material,0.25
9fb1347e14e579f2,package member,present member,A45,hand or travelling articles,0.5
be7760c010bea891,sphygmomanometer,blood pressure reading,G09,education; cryptography; display; advertising; seals,0.25
c4fc87d2d42ccad1,medical product,information,G06,computing; calculating; counting,0.25
03b31c33dad54223,battery heater,control,H01,basic electric elements,0.25
8308a59d14cccea1,radio wave transmission,huge waves,G01,measuring; testing,0.0
f658a2b255af1a39,unit inlet,unit,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
e01ee508f0a4a477,provide by terminals,data providing terminal,H04,electric communication technique,0.5
bfa14dc3618adc1c,sun member,sun gear members,F04,positive - displacement machines for liquids; pumps for liquids or elastic fluids,0.75
a4e7dd1d52a84a33,mentioned conveyor,continuously transmission,A21,baking; edible doughs,0.5
c5be952d69cbd9c5,melanocyte,melanocyte stimulating,C14,skins; hides; pelts; leather,0.5
50d61a49c7c84481,linear systems,matrix computing,G06,computing; calculating; counting,0.5
41e86dc38720288f,flexible membrane,malleable membrane,B22,casting; powder metallurgy,0.75
24fd6298c2716aee,indoor room,room,F24,heating; ranges; ventilating,0.5
12ef5bf0bb236656,clear buffer,flush buffer,G02,optics,0.75
aff3711e96f4c722,pulping apparatus,breathing apparatus,D21,paper-making; production of cellulose,0.0
53588784793e8b63,apply to muscle,applying to muscle,A61,medical or veterinary science; hygiene,1.0
8aee8bc5ca9659e3,associated log,associated log,B27,working or preserving wood or similar material; nailing or stapling machines in general,1.0
1c1acaf074390a48,stationary rod,moving object tracking,G01,measuring; testing,0.25
45a5bbc9ba43e674,form as body,form as disk,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
1afdc0a684f829ee,distributor pipe,distributor water pipe,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
01ecc54c7976d6ef,catalyst paste,composition,A61,medical or veterinary science; hygiene,0.25
963c826966868a6c,strand conveyor,device for regulating the tension,B65,conveying; packing; storing; handling thin or filamentary material,0.25
fcd0f0a815f11c7b,materially less,essentially unchanged,C03,glass; mineral or slag wool,0.0
f872bd196b9388a4,dna strand,polynucleotide coil,C12,biochemistry; beer; spirits; wine; vinegar; microbiology; enzymology; mutation or genetic engineering,0.5
98a7bf3e360d19a7,morpholin,menstrual cycle,C07,organic chemistry,0.0
453ae34771bd94f8,planar gear sets,planar graph,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.0
0f143a2919d9390a,gate insulator film,insulating film,H01,basic electric elements,0.5
19789e89bed6962b,flux regulator,torque feedback circuit,H02,generation; conversion or distribution of electric power,0.5
e95a42dff1acdc59,water intake,intake for glowing skin,B63,ships or other waterborne vessels; related equipment,0.0
58c8ab207c7da528,walnut oil,edible walnut oil,A61,medical or veterinary science; hygiene,0.5
063ce1ef0ab4b3eb,useful metal,solution,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.25
98548627e340214e,water intake,inlet valve,B63,ships or other waterborne vessels; related equipment,0.25
3edefdfb24283fe8,blooming drains,blooming flower,H04,electric communication technique,0.0
73336e337ea44cc1,make of high density polyethylene,consist of high molecular weight polyethylene,H02,generation; conversion or distribution of electric power,0.5
bd8adf70d2e0e6ce,inner contact,central contact,H01,basic electric elements,0.5
b273757e93445cac,sealable adhesive,sealable glue,B65,conveying; packing; storing; handling thin or filamentary material,0.75
4f8e15f660b571d9,imidazo,chemical derivatives,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
acc0bc5af077a7dc,maintain oxygen level,spo2,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
1aa15334ef670008,produce thin layers,cake layers,G01,measuring; testing,0.0
2326b0ad1d801243,renewable power,power production facilities,H02,generation; conversion or distribution of electric power,0.5
449b7e08c644e25b,upper series,under series,B41,printing; lining machines; typewriters; stamps,0.25
97c784fa8a37f389,multiplexed data,multiplexed signal,H03,basic electronic circuitry,0.75
9517cc6e239e319d,acid absorption,acid immersion,B08,cleaning,0.75
e2dc1bd109bcf769,friction lock,selectively lock,B62,land vehicles for travelling otherwise than on rails,0.5
c08297b92780ad57,presynaptic,excitatory pulse,H01,basic electric elements,0.5
fd0fc6412f313086,form as body,formless composite beam,G02,optics,0.25
25508109be33d375,dissolving,step marker,G03,photography; cinematography; analogous techniques using waves other than optical waves; electrography; holography,0.0
947fabf424b0fabd,substituted carboxylic,functional group,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
6f3ebfe54fa53466,carpet tiles,ceramic tiles,B41,printing; lining machines; typewriters; stamps,0.25
59b9146f8a49edd2,substantially axial,substantially axial alignment,F01,machines or engines in general; engine plants in general; steam engines,0.5
46f3fb3795277ae8,tubular latch,bearing,E05,locks; keys; window or door fittings; safes,0.25
6fedadf92e0693a8,extracting process,separation process,C13,sugar industry,0.75
d2851734cf77be1a,rhodium carbonyl,cationic carbonyl complexes,C01,inorganic chemistry,0.5
25d5b80891beca4b,metallic binder,metal detector,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.0
9f747f8414b37015,retorting process,gasification process,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
ce11cf538c80766c,reflection type liquid crystal display,reflection liquid,G02,optics,0.5
3ee5540b6f5464fa,donor plasmid,donor levels,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
2092ab76e0e0b52b,selection logic,input signal,F01,machines or engines in general; engine plants in general; steam engines,0.25
27f9b139ce0a2ea0,ack,red signal,G04,horology,0.0
e04d7d7faedd7077,solder member,iron rod,H01,basic electric elements,0.25
72329e25aba9b5b9,elastic assembly,chassis,B05,"spraying or atomising in general; applying fluent materials to surfaces, in general",0.25
9627c5a9811ec21d,expandable intraluminal,expandable,A61,medical or veterinary science; hygiene,0.5
183693f0dd61570c,transition member,transition joint,G21,nuclear physics; nuclear engineering,0.5
ea85468fce5f3af3,opposing walls,spaced side walls,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.5
8867c09bbd51aab3,olefin production,producing unsaturated olefins,B01,physical or chemical processes or apparatus in general,0.5
da9633de8cd420bb,movement directions,directions of the communication,B60,vehicles in general,0.0
a1c4b87984c275f1,equivalent molar,average molar,C01,inorganic chemistry,0.5
2a00f34e78c7193b,equivalent molar,atom,B01,physical or chemical processes or apparatus in general,0.25
f296ae5e142112b3,personage,superior than,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
81aa00c2b61f07a3,color difference signal,heat discoloration test,H03,basic electronic circuitry,0.5
72fa91c4517b8f1f,water intake,liquid intake,B63,ships or other waterborne vessels; related equipment,0.75
2925ae16d97d4798,color difference signal,color wavelength,H03,basic electronic circuitry,0.25
8cf298a6327eb740,heart pacemaker,heartwood,H01,basic electric elements,0.0
d687c5974e6a83e9,recover from reaction product,generate from reaction product,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.75
462797489ffaab1c,imidazo,immunoglobulin,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
473ad342ab547680,moisture absorption rate,moisture absorption,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.5
19e955db4c0c2f31,blooming drains,cmos imaging device,H01,basic electric elements,0.5
b7f0e6b8f99fccec,breech mechanism,piston,B25,hand tools; portable power-driven tools; manipulators,0.25
1416c9c592ade6b7,make of high density polyethylene,terminal cable,H02,generation; conversion or distribution of electric power,0.25
df19111496a8cad9,interlock section,interlink part,E04,building,0.75
6e7712725995344c,elastic repulsive,electric repulsive,H01,basic electric elements,0.25
d983d95d5b295d60,pulsed plasma,jet lag,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.0
79191d84a96fa5cb,hanging ring,pulley,E21,earth drilling; mining,0.25
8d8926dbdfc1568e,abnormal position,forward axis,E03,water supply; sewerage,0.0
e077e3e8b8b3996b,relational formula,environmental factor,B61,railways,0.25
209a347c0310d144,melt coating,melt wax coating,D21,paper-making; production of cellulose,0.5
ae11998f65daa834,energy storage spring,spring release energy,G04,horology,0.25
a8a83d45a342ced5,shaped engaging,rectangular longitudinal cross section,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.25
3d84c10d908b90cc,dimple arrangement,dimple look,A63,sports; games; amusements,0.5
6d3505f95e68c647,lifting finger,weight lifting,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
856cef1a4eefc3aa,abnormal position,data,B23,machine tools; metal-working not otherwise provided for,0.25
bc4b437d12d817c7,post hole diggers,fencing process,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.25
b0a864c694a5389a,data tree,nodes,G06,computing; calculating; counting,0.25
4e000c4c0b5de595,well pump,tank,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.25
4f5b87e9a7059ffe,project onto surface,project onto plane,B29,working of plastics; working of substances in a plastic state in general,0.75
292dfc6bc9b86741,load distribution system,floating docks,B63,ships or other waterborne vessels; related equipment,0.25
cb1d2e76d739d357,output center,output portion,B62,land vehicles for travelling otherwise than on rails,0.5
248e6c60e019aaa1,perfluoroalkyl group,graphics group descriptor,B23,machine tools; metal-working not otherwise provided for,0.0
71af13dc603b778c,drainage,canal,F22,steam generation,0.25
eebcc3fab06d314f,renewable power,power generating,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
8fb46bccf1c86c33,abnormal position,position,D03,weaving,0.25
77d6661c1474298c,fluid flow source,specific fluid flow source,A61,medical or veterinary science; hygiene,0.5
a93b8066e100193f,deteriorated,given,G01,measuring; testing,0.0
95e7fd6c98061daa,substantially axial,spring system,F01,machines or engines in general; engine plants in general; steam engines,0.25
9908ae385cb2be51,estimated amount,amount,G06,computing; calculating; counting,0.5
6ecb497cf9c04d48,based writing,height control,G11,information storage,0.25
64741fac6f344ddd,instruction processing,meat processing,H04,electric communication technique,0.0
6c5311346557492e,align with input shaft,intended alignment,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
aea610b368d154af,gas leak,leakage current,F17,storing or distributing gases or liquids,0.0
a660c39be5e2e3e1,use solid materials,material polish,B22,casting; powder metallurgy,0.0
29d1a39ba4a68589,dihalo compound,alkyl halides,C07,organic chemistry,0.25
0a13e7ff38db977a,imaging axis,imaging plane,A61,medical or veterinary science; hygiene,0.5
fcc87bf842e9c660,storage lid,vehicle,B60,vehicles in general,0.25
4e3ae02c7c3dc246,axle boxes,bearings,E21,earth drilling; mining,0.5
93da7f1ea01f027d,output center,center,D05,sewing; embroidering; tufting,0.5
200ba4c2f1f9a477,base fuels,hydrocarbon composition,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.25
1cd153ef39b623bd,provide in amounts,dose,C04,cements; concrete; artificial stone; ceramics; refractories,0.0
4f4406fb4c276153,insertion losses,decibels,H03,basic electronic circuitry,0.25
aa2874a245f15443,walnut oil,pollution mask,C08,organic macromolecular compounds; their preparation or chemical working-up; compositions based thereon,0.0
9816a01c93f4fe55,deteriorated,material deterioration,G01,measuring; testing,0.75
d07e16769012c06b,electrical current distribution,uniform current distribution,G01,measuring; testing,0.5
6083078e97e5119f,morpholin,chemical,A61,medical or veterinary science; hygiene,0.25
1555429039a6461a,moisture absorption rate,heat absorption,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
a693f41fdab55605,carpet tiles,aesthetically pleasing,B44,decorative arts,0.25
fc2b99cb981429bf,water propeller,propeller shaft,B64,aircraft; aviation; cosmonautics,0.5
1dcf45250d1cacbb,cervical support,health care support services,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.0
565995421fdab9b7,opening assembly,opening system,E05,locks; keys; window or door fittings; safes,0.75
ad13fa3bb5d10ed5,selectively predetermined,selectively social,G01,measuring; testing,0.0
324137ab9a53d45e,dual clutch,clutch assembly,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
f39847c8c4ae6119,upper clamp arm,electrode,A61,medical or veterinary science; hygiene,0.0
71904eac386a12e1,based method,circuit based method,H04,electric communication technique,0.5
79c4257b610241e3,key arm,vertical arm,G10,musical instruments; acoustics,0.5
2a5438622b34aafe,embedding groove,embedded slot,F23,combustion apparatus; combustion processes,0.75
b4ac261bbcff089c,walking aids,walkers,A45,hand or travelling articles,0.5
19a0d56a6ddf3ec8,pillaring,layered clays,B01,physical or chemical processes or apparatus in general,0.5
7a07a480fbc13d99,source voltage,control supply voltage,H05,electric techniques not otherwise provided for,0.75
6794c320e746e37d,diesel fuel tank,tank of a blood dialysis water treatment,F02,combustion engines; hot-gas or combustion-product engine plants,0.0
5f2b2267a0fe6f9d,transmit alarm,alarm message transmission,G08,signalling,0.75
7ab71423e90875a9,transmit alarm,send the time,G08,signalling,0.5
4bcd0b515b7ad4b8,pressure detection,detected,F03,"machines or engines for liquids; wind, spring, or weight motors; producing mechanical power or a reactive propulsive thrust, not otherwise provided for",0.5
6d2ea48ba8faaf0b,selected operation,user selection control,H04,electric communication technique,0.5
d1e1bab89fd009fa,wire grid polarization,consist of wire grid,H01,basic electric elements,0.5
ef65f67b0025082b,well pump,centrifugal pump,E03,water supply; sewerage,0.5
0b376b30638454f9,belt shifting,baffle,D06,treatment of textiles or the like; laundering; flexible materials not otherwise provided for,0.25
20cbb1c2c21e792f,form by electroforming,electrolytic bath,D01,natural or man-made threads or fibres; spinning,0.5
74b020fd7cb17dbb,distributor pipe,programming distributor,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.0
aa892ff2146f71e2,treatment programs,steam generation,F22,steam generation,0.5
a632de14b9c29f8b,personage,notable ones,A47,furniture; domestic articles or appliances; coffee mills; spice mills; suction cleaners in general,0.25
8cf9c9d450628652,energy storage spring,storage spring,G04,horology,0.5
1c426d854090e065,tap portion,well regions,H01,basic electric elements,0.5
7e6f99af37abf3c8,modify before use,change before using,A61,medical or veterinary science; hygiene,0.75
3bc9000afe72a997,buffer strip,soft rubber strip,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
f2c04b2f36b64c99,lifting load,lifting shipment,B66,hoisting; lifting; hauling,0.75
82bb200c591e0b83,turbine machine,turbine engine,B64,aircraft; aviation; cosmonautics,0.5
7d4519e20b52e3b3,stabilizer members,sensors,E21,earth drilling; mining,0.25
5cedcf5b0fc13d91,rotor stages,processing stages,F01,machines or engines in general; engine plants in general; steam engines,0.0
362199d9c861c3bc,free diameter,free radius,B21,mechanical metal-working without essentially removing material; punching metal,0.75
d5015e5aa535c5a0,polls,poll vote,G01,measuring; testing,0.0
1f85d60f6c350d6b,opposing walls,opposite surfaces,B60,vehicles in general,0.75
58b5ec5ea0e30b9f,voltage values,negative voltage values,B41,printing; lining machines; typewriters; stamps,0.5
5f859474499ab2e2,rotate on its longitudinal axis,rotate about central longitudinal axis,B24,grinding; polishing,0.75
2b270d1b3a3abc3c,embedding groove,opening,F23,combustion apparatus; combustion processes,0.5
01050168da300fc3,vco circuit,oscillator,H03,basic electronic circuitry,0.5
a8c59a44bb03fef5,animal fats,oils,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
91dcfb9594f6763a,retaining insert,snug fitting relation,H01,basic electric elements,0.25
10621e710fcb5375,running tally,total,G08,signalling,0.25
5f836f10663878d6,gate insulator film,mos capacitor,H01,basic electric elements,0.25
e5b88ad755fe4481,electromagnetic radiation source,money source,A22,butchering; meat treatment; processing poultry or fish,0.0
d48dc3173fc3ba3e,sealable adhesive,sealing seal,B65,conveying; packing; storing; handling thin or filamentary material,0.5
dad88c599f49ec90,surgical gloves,sterile gloves,C04,cements; concrete; artificial stone; ceramics; refractories,0.75
638bc71f60ab447a,connect to common conductor,common outer conductor,H03,basic electronic circuitry,0.25
1210a72bf67b0899,weldability,corrosion,C23,"coating metallic material; coating material with metallic material; chemical surface treatment; diffusion treatment of metallic material; coating by vacuum evaporation, by sputtering, by ion implantation or by chemical vapour deposition, in general; inhibiting corrosion of metallic material or incrustation in general",0.25
7a6fadcb690bd7e9,animal fats,oil,C10,"petroleum, gas or coke industries; technical gases containing carbon monoxide; fuels; lubricants; peat",0.5
3a73eecde970eb1e,beam traveling direction,beam load,H05,electric techniques not otherwise provided for,0.0
284146bc2c6eeef3,rotor stages,rotar stage,F02,combustion engines; hot-gas or combustion-product engine plants,1.0
d05296cb33b633b0,hybrid system,hybrid partners genes,C07,organic chemistry,0.5
dd3e434e2c5dca7e,selected operation,current,B64,aircraft; aviation; cosmonautics,0.25
bb61a4df4fc3aa9f,strand conveyor,packaging,B65,conveying; packing; storing; handling thin or filamentary material,0.25
ad5262cc95df9c17,beam traveling direction,circle direction,H05,electric techniques not otherwise provided for,0.25
99eee2fcebcb226a,metallic binder,metallic binding agent,C09,dyes; paints; polishes; natural resins; adhesives; compositions not otherwise provided for; applications of materials not otherwise provided for,0.75
9e80acf4094d38bd,implement with plurality,perform with plurality,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.75
6bfcec53a57009c7,planar gear sets,axial intermeshing gears,F16,engineering elements and units; general measures for producing and maintaining effective functioning of machines or installations; thermal insulation in general,0.5
698b73a37b0582ff,service processing unit,cp information requesting unit,H04,electric communication technique,0.0
087bdd6e7b390451,container opener,opening device,A44,haberdashery; jewellery,0.25
00e12d6a9b6d4410,slot open,open notch,C22,metallurgy; ferrous or non-ferrous alloys; treatment of alloys or non-ferrous metals,0.5
1c91a6cb9f524160,slip segment,coupling collet,H01,basic electric elements,0.25
f5f6a40907e78375,mat sections,blanks,B27,working or preserving wood or similar material; nailing or stapling machines in general,0.5
87a9ef8fdb35d684,hanging ring,supporting loops,A46,brushware,0.25
85408abdf492af0d,disperse in plastic material,distribute in thermoplastic,C01,inorganic chemistry,0.5
e99a790b6a1d0ee0,moisture proof film,transparent moisture the film,H05,electric techniques not otherwise provided for,0.25
9576d96f50f6e385,fit within perimeter,lid,B01,physical or chemical processes or apparatus in general,0.25
bcdc56e59bd47118,guiding elements,guiding rails,E01,"construction of roads, railways, or bridges",0.5
ad7e0d56897281c6,slot open,slot opening,A61,medical or veterinary science; hygiene,1.0
2a2fed3fcb4dfb5c,parallel force,see saw,F28,heat exchange in general,0.5
2f480768631fe734,flow openings,intake openings formed,A21,baking; edible doughs,0.5
fccdc0e0af053108,new freely flowering,blooming freely,A01,agriculture; forestry; animal husbandry; hunting; trapping; fishing,0.5
